Ville;Quartier;Prix;Type de Bien;Surface;Nombre de Chambres;Nombre de Salles de Bain;Etage;Terrasse;Garage;Ascenseur;Piscine;Securite
casablanca;moulay youssef;900000.0;appartement;87.0;2.0;1.0;3.0;0;0;0;0;0
casablanca;californie;6000000.0;villa;640.0;4.0;3.0;0.0;1;1;0;0;1
casablanca;oulfa;300000.0;appartement;52.0;2.0;1.0;1.0;0;0;0;0;0
casablanca;la gironde;1815000.0;appartement;163.0;3.0;2.0;1.0;0;0;0;0;0
casablanca;oasis sud;50000000.0;bureau;3750.0;0.0;6.0;2.0;1;1;1;0;1
casablanca;ain diab;10000000.0;villa;590.0;4.0;4.0;0.0;0;0;0;0;0
casablanca;ain sebaa;3000000.0;terrain;660.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;oulfa;15000000.0;bureau;125.0;0.0;1.0;5.0;1;1;1;0;1
casablanca;palmier;5500000.0;local commercial;307.0;0.0;1.0;0.0;0;1;0;0;0
casablanca;sidi maarouf;5400000.0;maison;270.0;4.0;5.0;0.0;1;1;0;1;1
casablanca;ain diab;8000000.0;villa;477.0;5.0;6.0;0.0;1;1;0;1;1
casablanca;al qods;9081.0;appartement;99.0;3.0;2.0;3.0;0;0;0;0;1
casablanca;val fleury;2650000.0;appartement;160.0;3.0;2.0;3.0;0;1;1;0;0
casablanca;racine;1600000.0;appartement;82.0;2.0;2.0;3.0;0;1;1;0;0
casablanca;inconnu;4500000.0;logement;250.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;hay alfoqara;920000.0;appartement;66.0;9.0;5.0;3.0;1;0;0;0;0
casablanca;triangle d'or;4300000.0;appartement;152.0;3.0;2.0;5.0;1;1;1;0;1
casablanca;polo;8900000.0;villa;550.0;8.0;8.0;0.0;1;0;1;0;0
casablanca;anfa;2000000.0;bureau;146.0;0.0;2.0;5.0;0;1;1;0;0
casablanca;ain chock;6400000.0;local commercial;120.0;4.0;2.0;0.0;0;0;0;0;1
casablanca;hay moulay rachid 4;320000.0;appartement;60.0;3.0;1.0;4.0;0;0;0;0;0
casablanca;californie;24300000.0;villa;1517.0;5.0;3.0;0.0;1;1;0;0;0
casablanca;hay salama;600000.0;appartement;60.0;1.0;1.0;5.0;0;0;1;0;0
casablanca;derb loubila;880000.0;appartement;67.0;2.0;1.0;7.0;1;0;1;0;1
casablanca;sidi moumen;310000.0;appartement;50.0;2.0;1.0;1.0;0;0;0;0;0
casablanca;hay almasjid;2100000.0;maison;72.0;5.0;2.0;0.0;1;1;0;0;0
casablanca;sidi maarouf;8000.0;terrain;953.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;belvdre;1400000.0;appartement;140.0;2.0;2.0;10.0;1;1;1;0;0
casablanca;tantonville;1440000.0;appartement;95.0;3.0;2.0;3.0;1;1;1;0;1
casablanca;les hpitaux;1500000.0;local commercial;22.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;anfa;1400000.0;appartement;104.0;3.0;2.0;3.0;1;1;1;0;1
casablanca;ain sebaa;2786000.0;terrain;199.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;al osra;1000000.0;appartement;100.0;2.0;1.0;3.0;0;0;0;0;0
casablanca;bouchentouf;560000.0;local commercial;40.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;mers sultan;1800000.0;appartement;146.0;3.0;2.0;4.0;0;1;1;0;1
casablanca;oulfa;650000.0;appartement;56.0;3.0;1.0;2.0;0;0;0;0;0
casablanca;sidi maarouf;1900000.0;maison;91.0;5.0;4.0;0.0;0;1;0;0;0
casablanca;al qods;1600000.0;maison;85.0;6.0;3.0;0.0;1;0;0;0;0
casablanca;mandarona;490000.0;appartement;54.0;3.0;1.0;4.0;0;0;0;0;1
casablanca;tacharouk;920000.0;appartement;130.0;4.0;2.0;3.0;0;0;0;0;0
casablanca;ain diab;45000000.0;terrain;2000.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;ain diab;35000000.0;villa;1700.0;3.0;3.0;0.0;1;0;0;1;0
casablanca;longchamps;40000000.0;villa;2500.0;7.0;6.0;0.0;1;1;0;1;0
casablanca;anfa superieur;42000000.0;terrain;2500.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;ain chock;1500000.0;appartement;103.0;2.0;2.0;2.0;1;1;1;0;0
casablanca;roches noires;900000.0;appartement;92.0;2.0;2.0;2.0;0;1;1;0;1
casablanca;racine;3850000.0;appartement;166.0;4.0;3.0;3.0;1;1;0;0;0
casablanca;racine;3990000.0;local commercial;246.0;0.0;2.0;0.0;0;0;0;0;0
casablanca;californie;50000000.0;villa;3000.0;6.0;6.0;0.0;1;1;0;1;0
casablanca;sidi moumen;1500000.0;local commercial;70.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;racine;2450000.0;maison;174.0;3.0;3.0;0.0;1;1;1;0;1
casablanca;racine;20000.0;local commercial;60.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;les princesses;3300000.0;appartement;198.0;4.0;2.0;5.0;1;1;1;0;1
casablanca;la gironde;1250000.0;appartement;105.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;inconnu;2350000.0;appartement;133.0;2.0;1.0;3.0;1;1;0;0;1
casablanca;hermitage;1800000.0;local commercial;120.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;sidi maarouf;3700000.0;maison;490.0;5.0;3.0;0.0;1;1;0;0;0
casablanca;racine extension;2600000.0;bureau;139.0;0.0;3.0;5.0;0;1;1;0;1
casablanca;gauthier;800000.0;appartement;24.0;1.0;1.0;2.0;0;0;1;0;1
casablanca;bourgogne ouest;1200000.0;appartement;40.0;1.0;1.0;3.0;1;1;1;0;0
casablanca;marif extension;11000000.0;local commercial;253.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;al qods;715000.0;appartement;83.0;2.0;1.0;2.0;0;1;1;0;1
casablanca;anfa;2050000.0;appartement;146.0;3.0;2.0;5.0;0;1;1;0;0
casablanca;ain diab;8300000.0;villa;500.0;4.0;3.0;0.0;1;1;0;1;0
casablanca;les hpitaux;3840000.0;bureau;256.0;0.0;2.0;2.0;0;1;1;0;1
casablanca;burger;1500000.0;appartement;89.0;2.0;2.0;2.0;0;1;1;0;0
casablanca;centre ville;5500000.0;appartement;180.0;4.0;2.0;3.0;1;0;0;0;0
casablanca;anfa;1490000.0;appartement;127.0;3.0;2.0;4.0;1;1;1;0;0
casablanca;marif;3600000.0;appartement;209.0;3.0;3.0;4.0;1;1;1;0;0
casablanca;les hpitaux;1400000.0;appartement;103.0;2.0;2.0;4.0;1;1;1;0;1
casablanca;gauthier;4200000.0;appartement;242.0;3.0;3.0;4.0;1;1;1;0;1
casablanca;marif;22500.0;appartement;31.0;1.0;1.0;3.0;1;1;1;0;0
casablanca;la gironde;990000.0;appartement;118.0;3.0;1.0;1.0;1;1;1;0;1
casablanca;belvdre;1917000.0;appartement;142.0;3.0;2.0;7.0;1;1;1;0;1
casablanca;hay albaraka;550000.0;appartement;86.0;2.0;1.0;4.0;0;0;0;0;0
casablanca;ain borja;920000.0;appartement;82.0;1.0;1.0;6.0;0;0;1;0;1
casablanca;derb omar;600000.0;appartement;40.0;1.0;1.0;3.0;0;1;1;0;1
casablanca;oulfa;3900000.0;villa;460.0;4.0;3.0;0.0;1;1;0;0;1
casablanca;gauthier;2595000.0;appartement;158.0;4.0;3.0;6.0;0;1;1;0;0
casablanca;marif extension;1300000.0;appartement;101.0;2.0;2.0;2.0;0;1;1;0;0
casablanca;anassi;500000.0;appartement;70.0;2.0;1.0;2.0;0;0;0;0;0
casablanca;al azhar;830000.0;appartement;80.0;2.0;2.0;4.0;1;1;1;0;1
casablanca;marif extension;1100000.0;appartement;45.0;1.0;1.0;4.0;1;1;1;0;0
casablanca;inconnu;8000000.0;maison;828.0;4.0;2.0;0.0;0;1;0;0;1
casablanca;sidi maarouf;8450000.0;villa;800.0;7.0;8.0;0.0;1;1;0;1;1
casablanca;marif;1200000.0;local commercial;50.0;0.0;1.0;0.0;0;1;0;0;1
casablanca;ain chock;24000.0;terrain;665.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;roches noires;1200000.0;local commercial;96.0;0.0;1.0;0.0;0;1;0;0;0
casablanca;nassim 1;360000.0;appartement;64.0;2.0;1.0;3.0;0;0;0;0;0
casablanca;hay zobir;400000.0;appartement;54.0;2.0;1.0;4.0;0;0;0;0;1
casablanca;beausjour;1450000.0;appartement;111.0;3.0;2.0;4.0;0;1;1;0;0
casablanca;centre ville;4500000.0;terrain;250.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;oulfa;3500000.0;maison;120.0;4.0;6.0;0.0;1;1;0;0;1
casablanca;jamila 3;1295000.0;maison;312.0;7.0;1.0;0.0;1;0;0;0;0
casablanca;foncire;1690000.0;appartement;147.0;3.0;2.0;5.0;1;1;1;0;0
casablanca;casablanca finance city;4850000.0;appartement;260.0;3.0;3.0;10.0;1;1;1;0;1
casablanca;marif;5500000.0;local commercial;198.0;0.0;2.0;0.0;0;0;0;0;1
casablanca;les hpitaux;2050000.0;appartement;158.0;3.0;3.0;3.0;1;1;1;0;1
casablanca;roches noires;620000.0;appartement;72.0;3.0;1.0;2.0;1;0;0;0;0
casablanca;hay mohammadi;600000.0;appartement;67.0;2.0;1.0;1.0;0;1;0;0;1
casablanca;ain sebaa;5100000.0;appartement;367.0;4.0;2.0;1.0;0;1;0;1;1
casablanca;californie;5500000.0;maison;395.0;4.0;3.0;0.0;0;1;0;0;0
casablanca;casablanca finance city;4000000.0;appartement;206.0;3.0;2.0;3.0;1;1;1;0;1
casablanca;les hpitaux;2600000.0;appartement;186.0;3.0;3.0;3.0;0;1;1;0;0
casablanca;mers sultan;1100000.0;appartement;120.0;3.0;2.0;1.0;0;1;1;0;0
casablanca;oulfa;480000.0;appartement;58.0;2.0;2.0;4.0;0;0;0;0;0
casablanca;la vilette;980000.0;appartement;98.0;2.0;2.0;3.0;1;1;1;0;1
casablanca;bourgogne ouest;990000.0;appartement;100.0;2.0;1.0;10.0;0;1;1;0;0
casablanca;oasis;11000000.0;villa;703.0;2.0;1.0;0.0;1;1;0;0;0
casablanca;les hpitaux;1600000.0;appartement;140.0;3.0;2.0;4.0;1;1;1;0;0
casablanca;al qods;1200000.0;appartement;108.0;3.0;2.0;3.0;1;1;0;0;0
casablanca;marif;3300000.0;appartement;181.0;4.0;2.0;6.0;1;1;1;0;0
casablanca;el manar - el hank;9850000.0;villa;579.0;8.0;3.0;0.0;0;0;0;0;0
casablanca;ain borja;840000.0;appartement;90.0;2.0;1.0;4.0;0;0;0;0;0
casablanca;les hpitaux;2100000.0;appartement;201.0;3.0;2.0;3.0;1;1;0;0;0
casablanca;oulfa;370000.0;appartement;54.0;2.0;1.0;2.0;0;0;0;0;1
casablanca;ain diab;4950000.0;appartement;289.0;3.0;3.0;3.0;1;1;1;1;1
casablanca;casablanca marina;1900000.0;appartement;85.0;1.0;2.0;3.0;1;1;1;0;1
casablanca;mandarona;1400000.0;appartement;120.0;2.0;2.0;4.0;1;1;1;0;1
casablanca;anassi;520000.0;appartement;71.0;2.0;1.0;1.0;1;1;1;0;0
casablanca;gauthier;5000000.0;appartement;202.0;3.0;3.0;1.0;0;1;1;0;1
casablanca;ain diab;17000000.0;terrain;944.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;lissasfa;30000.0;local commercial;49.0;0.0;1.0;20.0;0;0;0;0;1
casablanca;racine;6200000.0;appartement;340.0;5.0;4.0;3.0;1;1;1;0;0
casablanca;les princesses;4400000.0;local commercial;219.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;marif extension;1380000.0;appartement;121.0;3.0;2.0;3.0;0;0;1;0;1
casablanca;sidi moumen;670000.0;appartement;93.0;2.0;1.0;3.0;1;0;0;0;1
casablanca;les hpitaux;1820000.0;appartement;140.0;3.0;2.0;4.0;0;1;1;0;0
casablanca;lahraouiyine;365000.0;appartement;50.0;2.0;2.0;2.0;0;0;0;0;1
casablanca;californie;12000000.0;villa;602.0;4.0;4.0;0.0;1;1;0;1;0
casablanca;oulfa;1400000.0;appartement;226.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;hay albaraka;600000.0;appartement;96.0;2.0;2.0;1.0;0;0;0;0;0
casablanca;hay idrissia;24000.0;villa;150.0;4.0;3.0;0.0;1;1;0;0;1
casablanca;val fleury;2100000.0;appartement;138.0;3.0;2.0;2.0;1;1;1;0;0
casablanca;oulfa;310000.0;appartement;49.0;2.0;1.0;1.0;0;0;0;0;0
casablanca;hay mohammadi;6600000.0;maison;930.0;6.0;6.0;0.0;1;1;0;0;0
casablanca;palmier;2150000.0;bureau;186.0;0.0;1.0;5.0;1;1;1;0;0
casablanca;mers sultan;850000.0;appartement;55.0;1.0;1.0;5.0;0;0;1;0;1
casablanca;hay chrifa;880000.0;appartement;68.0;2.0;1.0;3.0;0;1;0;0;0
casablanca;hay moulay rachid 6;700000.0;local commercial;140.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;mers sultan;1800000.0;appartement;118.0;3.0;2.0;6.0;1;1;1;0;1
casablanca;californie;16000000.0;maison;1073.0;4.0;3.0;0.0;1;1;0;1;1
casablanca;bernoussi;900000.0;appartement;103.0;2.0;1.0;2.0;1;1;0;0;1
casablanca;franceville;1512000.0;appartement;145.0;2.0;2.0;1.0;1;1;1;0;1
casablanca;beausite;880000.0;appartement;92.0;2.0;2.0;3.0;1;1;0;1;1
casablanca;ain sebaa;13000.0;terrain;380.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;derb ghalef;3800000.0;local commercial;85.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;almaz;790000.0;appartement;81.0;2.0;2.0;2.0;1;1;0;0;1
casablanca;beausjour;750000.0;appartement;73.0;2.0;1.0;3.0;0;1;0;0;0
casablanca;yasmina;6500000.0;villa;450.0;4.0;4.0;0.0;1;1;0;0;0
casablanca;laymoune;8500000.0;villa;639.0;4.0;5.0;0.0;1;1;0;0;0
casablanca;beausjour;6000000.0;maison;250.0;6.0;3.0;0.0;1;1;0;0;0
casablanca;sidi moumen;350000.0;appartement;58.0;2.0;1.0;4.0;0;0;0;0;0
casablanca;bourgogne est;1410000.0;appartement;83.0;2.0;2.0;2.0;0;1;1;0;0
casablanca;les hpitaux;2760000.0;appartement;213.0;4.0;3.0;1.0;1;1;1;0;1
casablanca;sidi moumen;750000.0;appartement;75.0;2.0;2.0;1.0;1;1;1;0;1
casablanca;bourgogne est;8000000.0;local commercial;330.0;0.0;1.0;3.0;0;1;0;0;1
casablanca;plateau;1750000.0;appartement;150.0;3.0;2.0;3.0;0;0;1;0;0
casablanca;bernoussi;610000.0;appartement;99.0;2.0;1.0;1.0;0;0;0;0;0
casablanca;lissasfa;400000.0;appartement;63.0;2.0;1.0;3.0;0;0;0;0;0
casablanca;ain diab;18000.0;terrain;838.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;ain borja;1100000.0;appartement;135.0;3.0;2.0;4.0;1;0;0;0;0
casablanca;ain diab extension;7700000.0;villa;350.0;4.0;4.0;0.0;1;1;0;1;1
casablanca;oulfa;660000.0;appartement;62.0;2.0;1.0;3.0;0;1;1;0;0
casablanca;anfa superieur;34000000.0;terrain;1705.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;oasis;16000000.0;villa;1600.0;3.0;3.0;0.0;1;1;0;1;0
casablanca;hay hakam;680000.0;appartement;75.0;2.0;1.0;4.0;1;1;0;0;0
casablanca;les hpitaux;3250000.0;appartement;451.0;4.0;2.0;9.0;1;1;1;0;1
casablanca;ain diab;7000000.0;appartement;200.0;3.0;2.0;3.0;1;1;0;0;0
casablanca;ain diab;17000000.0;villa;1253.0;6.0;5.0;0.0;1;1;0;1;0
casablanca;californie;9500000.0;villa;600.0;4.0;4.0;0.0;1;1;0;1;1
casablanca;hay hassani;9100000.0;maison;600.0;4.0;3.0;0.0;1;1;0;1;1
casablanca;bourgogne ouest;1600000.0;bureau;86.0;0.0;1.0;4.0;0;0;1;0;0
casablanca;bournazil;430000.0;appartement;50.0;1.0;1.0;3.0;0;0;0;0;0
casablanca;gauthier;2225000.0;appartement;146.0;3.0;2.0;3.0;0;0;1;0;0
casablanca;bourgogne est;1090000.0;appartement;75.0;2.0;2.0;2.0;0;1;1;0;0
casablanca;bernoussi;500000.0;appartement;120.0;2.0;2.0;3.0;1;1;0;0;0
casablanca;sidi belyout;820000.0;appartement;50.0;1.0;1.0;3.0;0;1;1;0;1
casablanca;hay al kodia;2900000.0;maison;350.0;4.0;5.0;0.0;1;1;0;0;0
casablanca;californie;1800000.0;appartement;107.0;3.0;2.0;3.0;1;1;1;0;1
casablanca;les princesses;1180000.0;appartement;111.0;2.0;1.0;4.0;1;1;1;0;0
casablanca;les princesses;2350000.0;appartement;121.0;3.0;2.0;3.0;0;1;1;0;1
casablanca;marif extension;2200000.0;appartement;135.0;2.0;2.0;2.0;1;1;1;0;0
casablanca;anfa;1200000.0;appartement;103.0;2.0;2.0;3.0;0;1;1;0;0
casablanca;ain sebaa;790000.0;appartement;78.0;2.0;2.0;3.0;0;1;1;0;1
casablanca;racine;2450000.0;appartement;131.0;3.0;2.0;3.0;0;1;0;0;0
casablanca;racine;3780000.0;appartement;223.0;4.0;3.0;3.0;0;1;0;0;0
casablanca;ferme bretonne;2000000.0;appartement;118.0;3.0;2.0;3.0;1;1;1;0;1
casablanca;ain diab extension;12000000.0;villa;500.0;4.0;4.0;0.0;1;1;0;1;0
casablanca;tacharouk;630000.0;local commercial;21.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;ain sebaa;1220000.0;appartement;103.0;3.0;2.0;4.0;1;1;1;0;1
casablanca;al qods;760000.0;appartement;77.0;2.0;2.0;4.0;1;1;1;0;1
casablanca;belvdre;1300000.0;appartement;108.0;3.0;2.0;2.0;1;1;1;0;1
casablanca;bernoussi;350000.0;bureau;75.0;0.0;1.0;2.0;0;0;0;0;0
casablanca;al azhar;25000.0;local commercial;500.0;0.0;3.0;0.0;0;1;0;0;0
casablanca;marif extension;2230000.0;appartement;149.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;al qods;500000.0;appartement;60.0;2.0;1.0;3.0;0;0;0;0;0
casablanca;les hpitaux;1100000.0;appartement;86.0;2.0;1.0;5.0;1;1;1;0;0
casablanca;sidi maarouf;11000.0;local commercial;110.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;sidi maarouf;810000.0;local commercial;47.0;0.0;1.0;0.0;0;1;0;0;1
casablanca;bourgogne est;1225000.0;appartement;115.0;2.0;1.0;1.0;1;0;1;0;0
casablanca;sidi moumen;647000.0;appartement;79.0;2.0;1.0;3.0;1;1;1;0;1
casablanca;hay moulay rachid 6;11000.0;terrain;352.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;les princesses;1450000.0;appartement;91.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;marif;3800000.0;appartement;205.0;3.0;3.0;2.0;1;1;1;0;1
casablanca;californie;9000.0;terrain;711.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;marif;1980000.0;appartement;131.0;2.0;2.0;2.0;1;1;1;0;0
casablanca;palmier;1620000.0;appartement;95.0;2.0;2.0;5.0;1;1;1;0;0
casablanca;sidi maarouf;1230000.0;appartement;117.0;3.0;2.0;3.0;0;0;0;0;0
casablanca;anfa;4200000.0;appartement;261.0;3.0;2.0;3.0;0;0;1;0;0
casablanca;anfa;4200000.0;bureau;260.0;0.0;0.0;3.0;0;0;1;0;0
casablanca;cil;19000000.0;local commercial;489.0;4.0;2.0;0.0;0;1;0;0;0
casablanca;ain borja;800000.0;appartement;73.0;2.0;2.0;2.0;0;0;1;0;1
casablanca;nassim 1;890000.0;appartement;94.0;2.0;2.0;3.0;0;0;1;0;0
casablanca;racine;3150000.0;appartement;221.0;3.0;3.0;4.0;0;1;1;0;0
casablanca;californie;1300000.0;appartement;122.0;3.0;3.0;3.0;1;0;0;0;1
casablanca;ain chock;4500000.0;local commercial;232.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;racine;2900000.0;appartement;141.0;3.0;2.0;3.0;1;1;0;0;0
casablanca;oasis;9960000.0;villa;830.0;3.0;1.0;0.0;0;1;0;0;0
casablanca;californie;1650000.0;appartement;110.0;3.0;2.0;2.0;0;1;1;0;1
casablanca;hay chrifa;1300000.0;appartement;104.0;2.0;2.0;3.0;1;1;1;0;0
casablanca;almaz;1300000.0;appartement;89.0;2.0;2.0;2.0;1;1;1;0;1
casablanca;anfa;640000.0;appartement;39.0;1.0;1.0;3.0;1;1;1;0;1
casablanca;hay al fadl;2805000.0;local commercial;121.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;hay mohammadi;800000.0;appartement;73.0;2.0;2.0;2.0;0;0;1;0;1
casablanca;ain borja;2800000.0;bureau;230.0;0.0;2.0;6.0;0;1;1;0;1
casablanca;marif extension;1274000.0;bureau;72.0;0.0;1.0;2.0;0;1;1;0;1
casablanca;gauthier;1900000.0;local commercial;82.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;sidi maarouf;2000000.0;appartement;110.0;3.0;2.0;4.0;0;1;1;0;0
casablanca;californie;5287000.0;terrain;622.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;californie;5236000.0;terrain;616.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;les hpitaux;1800000.0;appartement;168.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;belvdre;1150000.0;appartement;81.0;2.0;2.0;7.0;1;1;1;0;1
casablanca;val fleury;1450000.0;appartement;105.0;3.0;2.0;2.0;0;1;1;0;1
casablanca;tacharouk;540000.0;appartement;64.0;2.0;2.0;1.0;0;0;0;0;0
casablanca;les princesses;1410000.0;appartement;41.0;2.0;1.0;3.0;0;1;1;0;0
casablanca;racine;4300000.0;appartement;318.0;5.0;4.0;3.0;1;1;1;0;1
casablanca;moulay youssef;20000.0;appartement;121.0;3.0;2.0;6.0;1;1;1;0;1
casablanca;marif extension;3890000.0;appartement;242.0;3.0;3.0;7.0;1;1;1;1;0
casablanca;oulfa;890000.0;appartement;56.0;2.0;1.0;3.0;0;1;0;0;0
casablanca;bourgogne ouest;1750000.0;appartement;103.0;2.0;2.0;3.0;1;1;1;0;1
casablanca;roches noires;1400000.0;bureau;37.0;0.0;1.0;1.0;1;1;1;0;1
casablanca;zone industrielle;105000000.0;terrain;52000.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;marif;1050000.0;appartement;72.0;2.0;1.0;2.0;0;1;1;0;1
casablanca;nassim 2;1150000.0;appartement;85.0;2.0;2.0;4.0;1;0;1;0;0
casablanca;mers sultan;1500000.0;appartement;150.0;3.0;2.0;3.0;1;1;0;0;0
casablanca;inconnu;9000000.0;villa;722.0;0.0;0.0;0.0;1;0;0;0;0
casablanca;bourgogne ouest;1100000.0;appartement;50.0;1.0;1.0;3.0;0;1;0;0;0
casablanca;hay hassani;450000.0;appartement;57.0;2.0;1.0;4.0;0;1;0;0;0
casablanca;hay mohammadi;930000.0;appartement;96.0;2.0;1.0;2.0;0;0;0;0;0
casablanca;les princesses;1399000.0;appartement;41.0;1.0;1.0;3.0;0;1;1;0;1
casablanca;mers sultan;1600000.0;appartement;132.0;3.0;2.0;4.0;1;1;1;0;0
casablanca;garage allal;970000.0;appartement;90.0;2.0;2.0;2.0;0;1;1;0;1
casablanca;cil;2800000.0;appartement;155.0;2.0;2.0;3.0;0;1;1;0;1
casablanca;ferme bretonne;14000000.0;villa;535.0;4.0;3.0;0.0;1;1;0;0;0
casablanca;anfa;17500000.0;villa;860.0;0.0;0.0;0.0;1;0;0;0;0
casablanca;oulfa;400000.0;appartement;51.0;1.0;1.0;3.0;0;0;0;0;0
casablanca;ain borja;800000.0;appartement;77.0;2.0;1.0;2.0;0;1;1;0;1
casablanca;ain chock;3000000.0;terrain;300.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;cil;9500000.0;villa;517.0;5.0;3.0;0.0;0;0;0;0;0
casablanca;triangle d'or;1500000.0;bureau;51.0;0.0;1.0;3.0;1;0;0;0;0
casablanca;marif extension;2200000.0;appartement;121.0;3.0;2.0;4.0;0;1;1;0;1
casablanca;hay alfarah;800000.0;appartement;86.0;3.0;2.0;2.0;0;0;0;0;0
casablanca;quartier bachkou;1750000.0;appartement;106.0;3.0;2.0;7.0;1;1;1;0;1
casablanca;sidi maarouf;5200000.0;villa;132.0;5.0;4.0;0.0;1;1;0;0;1
casablanca;californie;12500000.0;villa;630.0;4.0;2.0;0.0;1;1;1;1;1
casablanca;bourgogne ouest;2350000.0;appartement;190.0;3.0;2.0;7.0;1;0;1;0;1
casablanca;quartier bachkou;1500000.0;appartement;106.0;2.0;2.0;4.0;1;0;1;0;0
casablanca;ain diab;8700000.0;villa;500.0;3.0;4.0;0.0;0;1;0;0;0
casablanca;lissasfa;640000.0;appartement;65.0;2.0;1.0;3.0;1;0;0;0;1
casablanca;oulfa;2000000.0;appartement;201.0;4.0;3.0;4.0;1;1;1;0;0
casablanca;bernoussi;1200000.0;maison;59.0;7.0;3.0;0.0;0;0;0;0;0
casablanca;alsace lorraine;750000.0;appartement;75.0;2.0;1.0;4.0;0;0;1;0;0
casablanca;belvdre;1500000.0;appartement;214.0;3.0;1.0;3.0;1;0;0;0;0
casablanca;oulfa;14700.0;terrain;250.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;sidi maarouf;8200000.0;villa;512.0;4.0;4.0;0.0;1;1;0;0;1
casablanca;racine extension;4100000.0;appartement;260.0;4.0;2.0;3.0;1;0;1;0;1
casablanca;californie;10000000.0;villa;630.0;6.0;4.0;0.0;1;1;0;0;1
casablanca;ain chock;13000.0;local commercial;108.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;polo;7200000.0;villa;800.0;3.0;2.0;0.0;0;0;0;0;0
casablanca;burger;13300.0;terrain;290.0;0.0;0.0;0.0;0;0;0;0;0
casablanca;city dar es salaam;900000.0;appartement;79.0;3.0;1.0;3.0;0;1;1;0;1
casablanca;racine;2800000.0;appartement;147.0;3.0;2.0;2.0;0;1;1;0;1
casablanca;les hpitaux;1850000.0;appartement;108.0;2.0;2.0;1.0;1;1;1;0;0
casablanca;la vilette;550000.0;appartement;51.0;1.0;1.0;5.0;1;0;1;0;1
casablanca;la gironde;1650000.0;bureau;100.0;0.0;1.0;3.0;1;1;1;0;0
casablanca;sidi maarouf;5950000.0;villa;385.0;4.0;3.0;0.0;1;0;0;1;0
casablanca;triangle d'or;1900000.0;appartement;137.0;4.0;2.0;7.0;0;0;1;0;0
casablanca;tantonville;1600000.0;appartement;129.0;2.0;1.0;3.0;1;1;1;0;0
casablanca;californie;1750000.0;appartement;104.0;3.0;2.0;2.0;1;1;1;0;1
casablanca;almaz;5900000.0;villa;480.0;6.0;4.0;0.0;1;1;0;1;1
casablanca;garage allal;960000.0;appartement;100.0;2.0;2.0;4.0;0;0;1;0;1
casablanca;californie;1850000.0;local commercial;64.0;0.0;1.0;0.0;0;0;0;0;1
casablanca;marif;1236000.0;local commercial;85.0;0.0;1.0;1.0;0;0;0;0;1
casablanca;bourgogne ouest;950000.0;local commercial;38.0;0.0;1.0;0.0;0;0;0;0;0
casablanca;la gironde;950000.0;bureau;96.0;2.0;1.0;5.0;0;1;1;0;0
casablanca;riviera;1080000.0;appartement;59.0;1.0;1.0;3.0;1;1;0;0;0
casablanca;la gironde;650000.0;appartement;68.0;1.0;1.0;3.0;0;1;0;0;0
casablanca;oasis;1680000.0;appartement;124.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;sidi maarouf;994500.0;appartement;117.0;3.0;2.0;3.0;1;1;1;0;0
casablanca;racine;6300000.0;appartement;538.0;5.0;2.0;3.0;1;1;0;0;1
casablanca;californie;9500000.0;villa;590.0;7.0;5.0;0.0;1;1;0;1;0
